LineId,Month,Date,Time,Level,Component,PID,Content,EventTemplate,EventId
1706,Jul,22,19:29:09,combo,ftpd,13160,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1707,Jul,22,19:29:09,combo,ftpd,13161,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1708,Jul,22,19:29:10,combo,ftpd,13162,connection from 67.95.49.172 () at Fri Jul 22 19:29:10 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1709,Jul,23,04:09:35,combo,su(pam_unix),14314,session opened for user cyrus by (uid=0),session opened for user cyrus by (uid=<*>),1a7c474c
1710,Jul,23,04:09:36,combo,su(pam_unix),14314,session closed for user cyrus,session closed for user cyrus,fe6f65a7
1711,Jul,23,04:09:37,combo,logrotate,,ALERT exited abnormally with [1],ALERT exited abnormally with [<*>],64042dcf
1712,Jul,23,04:15:13,combo,su(pam_unix),14692,session opened for user news by (uid=0),session opened for user news by (uid=<*>),b258ebc6
1713,Jul,23,04:15:13,combo,su(pam_unix),14692,session closed for user news,session closed for user news,70fd00b7
1714,Jul,23,11:46:41,combo,sshd(pam_unix),15385,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=85.44.47.166  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1715,Jul,23,20:04:41,combo,sshd(pam_unix),16159,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1716,Jul,23,20:04:41,combo,sshd(pam_unix),16158,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1717,Jul,23,20:04:41,combo,sshd(pam_unix),16156,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1718,Jul,23,20:04:41,combo,sshd(pam_unix),16157,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1719,Jul,23,20:04:41,combo,sshd(pam_unix),16162,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1720,Jul,23,20:04:41,combo,sshd(pam_unix),16155,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1721,Jul,23,20:04:41,combo,sshd(pam_unix),16160,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1722,Jul,23,20:04:41,combo,sshd(pam_unix),16154,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1723,Jul,23,20:04:42,combo,sshd(pam_unix),16161,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1724,Jul,23,20:04:42,combo,sshd(pam_unix),16153,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1725,Jul,24,02:38:22,combo,ftpd,16773,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1726,Jul,24,02:38:22,combo,ftpd,16789,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1727,Jul,24,02:38:22,combo,ftpd,16783,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1728,Jul,24,02:38:22,combo,ftpd,16792,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1729,Jul,24,02:38:22,combo,ftpd,16784,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1730,Jul,24,02:38:22,combo,ftpd,16781,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1731,Jul,24,02:38:22,combo,ftpd,16786,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1732,Jul,24,02:38:22,combo,ftpd,16788,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1733,Jul,24,02:38:22,combo,ftpd,16785,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1734,Jul,24,02:38:22,combo,ftpd,16790,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1735,Jul,24,02:38:22,combo,ftpd,16780,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1736,Jul,24,02:38:22,combo,ftpd,16779,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1737,Jul,24,02:38:22,combo,ftpd,16782,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1738,Jul,24,02:38:22,combo,ftpd,16787,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1739,Jul,24,02:38:22,combo,ftpd,16774,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1740,Jul,24,02:38:22,combo,ftpd,16772,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1741,Jul,24,02:38:22,combo,ftpd,16775,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1742,Jul,24,02:38:22,combo,ftpd,16778,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1743,Jul,24,02:38:22,combo,ftpd,16776,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1744,Jul,24,02:38:22,combo,ftpd,16777,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1745,Jul,24,02:38:22,combo,ftpd,16791,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1746,Jul,24,02:38:22,combo,ftpd,16793,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1747,Jul,24,02:38:22,combo,ftpd,16794,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1748,Jul,24,02:38:23,combo,ftpd,16781,"ANONYMOUS FTP LOGIN FROM 84.102.20.2,  (anonymous)","ANONYMOUS FTP LOGIN FROM <*>,  (<*>)",fba77d40
1749,Jul,24,02:38:23,combo,ftpd,16782,"ANONYMOUS FTP LOGIN FROM 84.102.20.2,  (anonymous)","ANONYMOUS FTP LOGIN FROM <*>,  (<*>)",fba77d40
1750,Jul,24,04:20:19,combo,su(pam_unix),17283,session opened for user cyrus by (uid=0),session opened for user cyrus by (uid=<*>),1a7c474c
1751,Jul,24,04:20:19,combo,su(pam_unix),17283,session closed for user cyrus,session closed for user cyrus,fe6f65a7
1752,Jul,24,04:20:21,combo,cups,,cupsd shutdown succeeded,cupsd shutdown succeeded,e05fcc23
1753,Jul,24,04:20:26,combo,cups,,cupsd startup succeeded,cupsd startup succeeded,adc372d2
1754,Jul,24,04:20:42,combo,syslogd 1.4.1,,restart.,restart.,6f97e9d4
1755,Jul,24,04:20:42,combo,logrotate,,ALERT exited abnormally with [1],ALERT exited abnormally with [<*>],64042dcf
1756,Jul,24,04:33:57,combo,su(pam_unix),21805,session opened for user news by (uid=0),session opened for user news by (uid=<*>),b258ebc6
1757,Jul,24,04:33:58,combo,su(pam_unix),21805,session closed for user news,session closed for user news,70fd00b7
1758,Jul,24,08:31:57,combo,sshd(pam_unix),22185,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1759,Jul,24,08:31:57,combo,sshd(pam_unix),22184,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1760,Jul,24,08:31:59,combo,sshd(pam_unix),22188,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1761,Jul,24,08:31:59,combo,sshd(pam_unix),22189,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1762,Jul,24,08:31:59,combo,sshd(pam_unix),22191,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root,authentication failure; logname= uid=<*> <*>=<*> <*>=<*> <*>= <*>=<*>  <*>=<*>,199eba27
1763,Jul,24,13:46:32,combo,ftpd,22655,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1764,Jul,24,13:46:32,combo,ftpd,22652,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1765,Jul,24,13:46:32,combo,ftpd,22658,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1766,Jul,24,13:46:32,combo,ftpd,22653,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1767,Jul,24,13:46:32,combo,ftpd,22657,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1768,Jul,24,13:46:32,combo,ftpd,22659,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1769,Jul,24,13:46:32,combo,ftpd,22656,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1770,Jul,24,13:46:32,combo,ftpd,22651,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1771,Jul,24,13:46:32,combo,ftpd,22654,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1772,Jul,24,13:46:34,combo,ftpd,22660,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1773,Jul,24,13:46:34,combo,ftpd,22661,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1774,Jul,24,13:46:34,combo,ftpd,22662,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1775,Jul,24,13:46:34,combo,ftpd,22663,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1776,Jul,24,13:46:34,combo,ftpd,22665,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1777,Jul,24,13:46:34,combo,ftpd,22666,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1778,Jul,24,13:46:34,combo,ftpd,22667,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1779,Jul,24,13:46:34,combo,ftpd,22664,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1780,Jul,24,13:46:34,combo,ftpd,22668,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1781,Jul,24,13:46:35,combo,ftpd,22669,connection from 211.107.232.1 () at Sun Jul 24 13:46:35 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1782,Jul,25,04:03:58,combo,su(pam_unix),24312,session opened for user cyrus by (uid=0),session opened for user cyrus by (uid=<*>),1a7c474c
1783,Jul,25,04:03:59,combo,su(pam_unix),24312,session closed for user cyrus,session closed for user cyrus,fe6f65a7
1784,Jul,25,04:04:00,combo,logrotate,,ALERT exited abnormally with [1],ALERT exited abnormally with [<*>],64042dcf
1785,Jul,25,04:09:32,combo,su(pam_unix),24683,session opened for user news by (uid=0),session opened for user news by (uid=<*>),b258ebc6
1786,Jul,25,04:09:33,combo,su(pam_unix),24683,session closed for user news,session closed for user news,70fd00b7
1787,Jul,25,06:39:18,combo,ftpd,24970,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1788,Jul,25,06:39:18,combo,ftpd,24971,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1789,Jul,25,06:39:18,combo,ftpd,24972,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1790,Jul,25,06:39:18,combo,ftpd,24977,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1791,Jul,25,06:39:18,combo,ftpd,24976,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1792,Jul,25,06:39:18,combo,ftpd,24974,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1793,Jul,25,06:39:18,combo,ftpd,24973,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1794,Jul,25,06:39:18,combo,ftpd,24975,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1795,Jul,25,06:39:18,combo,ftpd,24978,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1796,Jul,25,06:39:18,combo,ftpd,24962,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1797,Jul,25,06:39:18,combo,ftpd,24967,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1798,Jul,25,06:39:18,combo,ftpd,24966,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1799,Jul,25,06:39:18,combo,ftpd,24968,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1800,Jul,25,06:39:18,combo,ftpd,24965,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1801,Jul,25,06:39:18,combo,ftpd,24964,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1802,Jul,25,06:39:18,combo,ftpd,24958,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1803,Jul,25,06:39:18,combo,ftpd,24956,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1804,Jul,25,06:39:18,combo,ftpd,24957,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1805,Jul,25,06:39:18,combo,ftpd,24959,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1806,Jul,25,06:39:18,combo,ftpd,24969,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1807,Jul,25,06:39:18,combo,ftpd,24960,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1808,Jul,25,06:39:18,combo,ftpd,24963,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1809,Jul,25,06:39:18,combo,ftpd,24961,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1810,Jul,25,12:09:06,combo,named,2306,notify question section contains no SOA,notify question <*> <*> <*> <*>,004e631c
1811,Jul,25,12:18:50,combo,named,2306,notify question section contains no SOA,notify question <*> <*> <*> <*>,004e631c
1812,Jul,25,12:27:05,combo,named,2306,notify question section contains no SOA,notify question <*> <*> <*> <*>,004e631c
1813,Jul,25,12:35:24,combo,named,2306,notify question section contains no SOA,notify question <*> <*> <*> <*>,004e631c
1814,Jul,25,12:54:46,combo,named,2306,notify question section contains no SOA,notify question <*> <*> <*> <*>,004e631c
1815,Jul,25,13:33:41,combo,named,2306,notify question section contains no SOA,notify question <*> <*> <*> <*>,004e631c
1816,Jul,25,13:41:34,combo,named,2306,notify question section contains no SOA,notify question <*> <*> <*> <*>,004e631c
1817,Jul,25,13:50:24,combo,named,2306,notify question section contains no SOA,notify question <*> <*> <*> <*>,004e631c
1818,Jul,25,14:00:03,combo,named,2306,notify question section contains no SOA,notify question <*> <*> <*> <*>,004e631c
1819,Jul,25,14:08:28,combo,named,2306,notify question section contains no SOA,notify question <*> <*> <*> <*>,004e631c
1820,Jul,25,14:17:19,combo,named,2306,notify question section contains no SOA,notify question <*> <*> <*> <*>,004e631c
1821,Jul,25,14:33:46,combo,named,2306,notify question section contains no SOA,notify question <*> <*> <*> <*>,004e631c
1822,Jul,25,14:48:30,combo,named,2306,notify question section contains no SOA,notify question <*> <*> <*> <*>,004e631c
1823,Jul,25,14:56:13,combo,named,2306,notify question section contains no SOA,notify question <*> <*> <*> <*>,004e631c
1824,Jul,25,15:50:04,combo,named,2306,notify question section contains no SOA,notify question <*> <*> <*> <*>,004e631c
1825,Jul,25,16:29:20,combo,named,2306,notify question section contains no SOA,notify question <*> <*> <*> <*>,004e631c
1826,Jul,25,23:23:13,combo,ftpd,26463,getpeername (ftpd): Transport endpoint is not connected,getpeername (ftpd): Transport endpoint is not connected,ee259d46
1827,Jul,25,23:23:13,combo,ftpd,26466,getpeername (ftpd): Transport endpoint is not connected,getpeername (ftpd): Transport endpoint is not connected,ee259d46
1828,Jul,25,23:23:13,combo,xinetd,26482,warning: can't get client address: Connection reset by peer,warning: can't get client address: <*> <*> <*> <*>,f20ae539
1829,Jul,25,23:23:13,combo,ftpd,26482,getpeername (ftpd): Transport endpoint is not connected,getpeername (ftpd): Transport endpoint is not connected,ee259d46
1830,Jul,25,23:23:13,combo,xinetd,26484,warning: can't get client address: Connection reset by peer,warning: can't get client address: <*> <*> <*> <*>,f20ae539
1831,Jul,25,23:23:13,combo,ftpd,26484,getpeername (ftpd): Transport endpoint is not connected,getpeername (ftpd): Transport endpoint is not connected,ee259d46
1832,Jul,25,23:24:09,combo,ftpd,26479,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1833,Jul,25,23:24:09,combo,ftpd,26478,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1834,Jul,25,23:24:09,combo,ftpd,26477,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1835,Jul,25,23:24:09,combo,ftpd,26476,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1836,Jul,25,23:24:09,combo,ftpd,26475,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
1837,Jul,25,23:24:09,combo,ftpd,26474,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005,connection from <*> (<*>) <*> <*> <*> <*> <*>:<*>:<*> <*>,74d700f2
