LineId,Time,Level,Content,EventTemplate,EventId
1730,Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6036 in scoreboard slot 9,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1731,Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6033 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1732,Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6035 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1733,Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6034 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1734,Mon Dec 05 13:52:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1735,Mon Dec 05 13:52:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1736,Mon Dec 05 13:52:36 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1737,Mon Dec 05 13:52:36 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1738,Mon Dec 05 13:53:00 2005,notice,jk2_init() Found child 6038 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1739,Mon Dec 05 13:53:00 2005,notice,jk2_init() Found child 6037 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1740,Mon Dec 05 13:53:00 2005,notice,jk2_init() Found child 6039 in scoreboard slot 10,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1741,Mon Dec 05 13:53:31 2005,notice,jk2_init() Found child 6043 in scoreboard slot 9,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1742,Mon Dec 05 13:53:31 2005,notice,jk2_init() Found child 6042 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1743,Mon Dec 05 13:53:31 2005,notice,jk2_init() Found child 6041 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1744,Mon Dec 05 13:53:34 2005,notice,jk2_init() Found child 6044 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1745,Mon Dec 05 13:53:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1746,Mon Dec 05 13:53:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1747,Mon Dec 05 13:53:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1748,Mon Dec 05 13:53:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1749,Mon Dec 05 13:53:35 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1750,Mon Dec 05 13:53:35 2005,error,mod_jk child workerEnv in error state 8,mod_jk child workerEnv in error state <*>,a54f5ca4
1751,Mon Dec 05 13:53:35 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1752,Mon Dec 05 13:53:35 2005,error,mod_jk child workerEnv in error state 8,mod_jk child workerEnv in error state <*>,a54f5ca4
1753,Mon Dec 05 13:56:21 2005,notice,jk2_init() Found child 6052 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1754,Mon Dec 05 13:56:38 2005,notice,jk2_init() Found child 6053 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1755,Mon Dec 05 13:57:07 2005,notice,jk2_init() Found child 6054 in scoreboard slot 9,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1756,Mon Dec 05 13:57:07 2005,notice,jk2_init() Found child 6055 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1757,Mon Dec 05 13:58:31 2005,notice,jk2_init() Found child 6063 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1758,Mon Dec 05 13:58:31 2005,notice,jk2_init() Found child 6062 in scoreboard slot 9,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1759,Mon Dec 05 13:59:43 2005,notice,jk2_init() Found child 6069 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1760,Mon Dec 05 13:59:43 2005,notice,jk2_init() Found child 6070 in scoreboard slot 9,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1761,Mon Dec 05 13:59:43 2005,notice,jk2_init() Found child 6071 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1762,Mon Dec 05 14:01:47 2005,notice,jk2_init() Found child 6100 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1763,Mon Dec 05 14:01:47 2005,notice,jk2_init() Found child 6101 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1764,Mon Dec 05 14:01:47 2005,notice,jk2_init() Found child 6099 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1765,Mon Dec 05 14:01:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1766,Mon Dec 05 14:01:48 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,a54f5ca4
1767,Mon Dec 05 14:01:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1768,Mon Dec 05 14:01:48 2005,error,mod_jk child workerEnv in error state 9,mod_jk child workerEnv in error state <*>,a54f5ca4
1769,Mon Dec 05 14:01:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1770,Mon Dec 05 14:01:48 2005,error,mod_jk child workerEnv in error state 8,mod_jk child workerEnv in error state <*>,a54f5ca4
1771,Mon Dec 05 14:11:40 2005,notice,jk2_init() Found child 6115 in scoreboard slot 10,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1772,Mon Dec 05 14:11:43 2005,error,[client 141.154.18.244] Directory index forbidden by rule: /var/www/html/,client[<*> <*>] <*> <*> <*> <*> <*>: ,38bbf1a4
1773,Mon Dec 05 14:11:45 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1774,Mon Dec 05 14:11:45 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,a54f5ca4
1775,Mon Dec 05 15:31:06 2005,notice,jk2_init() Found child 6259 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1776,Mon Dec 05 15:31:06 2005,notice,jk2_init() Found child 6260 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1777,Mon Dec 05 15:31:09 2005,notice,jk2_init() Found child 6261 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1778,Mon Dec 05 15:31:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1779,Mon Dec 05 15:31:10 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1780,Mon Dec 05 15:31:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1781,Mon Dec 05 15:31:10 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1782,Mon Dec 05 15:31:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1783,Mon Dec 05 15:31:10 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1784,Mon Dec 05 15:40:59 2005,notice,jk2_init() Found child 6277 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1785,Mon Dec 05 15:40:59 2005,notice,jk2_init() Found child 6276 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1786,Mon Dec 05 15:41:32 2005,notice,jk2_init() Found child 6280 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1787,Mon Dec 05 15:41:32 2005,notice,jk2_init() Found child 6278 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1788,Mon Dec 05 15:41:32 2005,notice,jk2_init() Found child 6279 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1789,Mon Dec 05 15:41:32 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1790,Mon Dec 05 15:41:32 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,a54f5ca4
1791,Mon Dec 05 15:41:32 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1792,Mon Dec 05 15:41:32 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1793,Mon Dec 05 15:41:32 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1794,Mon Dec 05 15:41:32 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,a54f5ca4
1795,Mon Dec 05 15:45:42 2005,notice,jk2_init() Found child 6285 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1796,Mon Dec 05 15:45:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1797,Mon Dec 05 15:45:44 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1798,Mon Dec 05 15:50:53 2005,notice,jk2_init() Found child 6293 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1799,Mon Dec 05 15:50:53 2005,notice,jk2_init() Found child 6294 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1800,Mon Dec 05 15:51:18 2005,notice,jk2_init() Found child 6297 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1801,Mon Dec 05 15:51:18 2005,notice,jk2_init() Found child 6295 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1802,Mon Dec 05 15:51:18 2005,notice,jk2_init() Found child 6296 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1803,Mon Dec 05 15:51:20 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1804,Mon Dec 05 15:51:20 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,a54f5ca4
1805,Mon Dec 05 15:51:20 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1806,Mon Dec 05 15:51:20 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,a54f5ca4
1807,Mon Dec 05 15:51:20 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1808,Mon Dec 05 15:51:20 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1809,Mon Dec 05 15:55:31 2005,notice,jk2_init() Found child 6302 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1810,Mon Dec 05 15:55:32 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1811,Mon Dec 05 15:55:32 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1812,Mon Dec 05 16:01:17 2005,notice,jk2_init() Found child 6310 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1813,Mon Dec 05 16:02:00 2005,notice,jk2_init() Found child 6315 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1814,Mon Dec 05 16:02:00 2005,notice,jk2_init() Found child 6316 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1815,Mon Dec 05 16:02:00 2005,notice,jk2_init() Found child 6314 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1816,Mon Dec 05 16:02:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1817,Mon Dec 05 16:02:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1818,Mon Dec 05 16:02:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1819,Mon Dec 05 16:02:02 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1820,Mon Dec 05 16:02:02 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,a54f5ca4
1821,Mon Dec 05 16:02:02 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1822,Mon Dec 05 16:06:07 2005,notice,jk2_init() Found child 6333 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1823,Mon Dec 05 16:06:21 2005,notice,jk2_init() Found child 6335 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1824,Mon Dec 05 16:07:08 2005,notice,jk2_init() Found child 6339 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1825,Mon Dec 05 16:07:08 2005,notice,jk2_init() Found child 6340 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1826,Mon Dec 05 16:07:08 2005,notice,jk2_init() Found child 6338 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1827,Mon Dec 05 16:07:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1828,Mon Dec 05 16:07:09 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,a54f5ca4
1829,Mon Dec 05 16:07:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1830,Mon Dec 05 16:07:09 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1831,Mon Dec 05 16:07:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1832,Mon Dec 05 16:07:09 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,a54f5ca4
1833,Mon Dec 05 16:10:43 2005,notice,jk2_init() Found child 6351 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1834,Mon Dec 05 16:10:43 2005,notice,jk2_init() Found child 6350 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1835,Mon Dec 05 16:10:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1836,Mon Dec 05 16:10:44 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1837,Mon Dec 05 16:10:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1838,Mon Dec 05 16:10:44 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1839,Mon Dec 05 16:16:34 2005,notice,jk2_init() Found child 6368 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1840,Mon Dec 05 16:16:34 2005,notice,jk2_init() Found child 6367 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1841,Mon Dec 05 16:16:34 2005,notice,jk2_init() Found child 6366 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1842,Mon Dec 05 16:16:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1843,Mon Dec 05 16:16:36 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1844,Mon Dec 05 16:16:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1845,Mon Dec 05 16:16:36 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1846,Mon Dec 05 16:16:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1847,Mon Dec 05 16:16:36 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1848,Mon Dec 05 16:21:25 2005,notice,jk2_init() Found child 6387 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1849,Mon Dec 05 16:21:25 2005,notice,jk2_init() Found child 6386 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1850,Mon Dec 05 16:21:25 2005,notice,jk2_init() Found child 6385 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1851,Mon Dec 05 16:21:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1852,Mon Dec 05 16:21:29 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1853,Mon Dec 05 16:21:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1854,Mon Dec 05 16:21:29 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1855,Mon Dec 05 16:21:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1856,Mon Dec 05 16:21:29 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1857,Mon Dec 05 16:26:00 2005,notice,jk2_init() Found child 6400 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1858,Mon Dec 05 16:26:00 2005,notice,jk2_init() Found child 6399 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1859,Mon Dec 05 16:26:00 2005,notice,jk2_init() Found child 6398 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1860,Mon Dec 05 16:26:05 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1861,Mon Dec 05 16:26:05 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1862,Mon Dec 05 16:26:05 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1863,Mon Dec 05 16:26:05 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1864,Mon Dec 05 16:26:05 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1865,Mon Dec 05 16:26:05 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1866,Mon Dec 05 16:31:48 2005,notice,jk2_init() Found child 6420 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1867,Mon Dec 05 16:31:49 2005,notice,jk2_init() Found child 6421 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1868,Mon Dec 05 16:31:49 2005,notice,jk2_init() Found child 6422 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1869,Mon Dec 05 16:31:52 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1870,Mon Dec 05 16:31:52 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1871,Mon Dec 05 16:31:52 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1872,Mon Dec 05 16:31:52 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1873,Mon Dec 05 16:31:52 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1874,Mon Dec 05 16:31:52 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1875,Mon Dec 05 16:36:06 2005,notice,jk2_init() Found child 6434 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1876,Mon Dec 05 16:36:06 2005,notice,jk2_init() Found child 6433 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1877,Mon Dec 05 16:36:42 2005,notice,jk2_init() Found child 6435 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1878,Mon Dec 05 16:37:03 2005,notice,jk2_init() Found child 6437 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1879,Mon Dec 05 16:38:17 2005,notice,jk2_init() Found child 6443 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1880,Mon Dec 05 16:38:17 2005,notice,jk2_init() Found child 6442 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1881,Mon Dec 05 16:39:59 2005,notice,jk2_init() Found child 6453 in scoreboard slot 10,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1882,Mon Dec 05 16:39:59 2005,notice,jk2_init() Found child 6451 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1883,Mon Dec 05 16:39:59 2005,notice,jk2_init() Found child 6452 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1884,Mon Dec 05 16:40:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1885,Mon Dec 05 16:40:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1886,Mon Dec 05 16:40:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1887,Mon Dec 05 16:40:06 2005,error,mod_jk child workerEnv in error state 9,mod_jk child workerEnv in error state <*>,a54f5ca4
1888,Mon Dec 05 16:40:06 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1889,Mon Dec 05 16:40:06 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1890,Mon Dec 05 16:45:04 2005,error,[client 216.216.185.130] Directory index forbidden by rule: /var/www/html/,client[<*> <*>] <*> <*> <*> <*> <*>: ,38bbf1a4
1891,Mon Dec 05 17:31:37 2005,notice,jk2_init() Found child 6561 in scoreboard slot 10,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1892,Mon Dec 05 17:31:39 2005,error,[client 218.75.106.250] Directory index forbidden by rule: /var/www/html/,client[<*> <*>] <*> <*> <*> <*> <*>: ,38bbf1a4
1893,Mon Dec 05 17:31:41 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1894,Mon Dec 05 17:31:41 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
