LineId,Month,Date,Time,User,Component,PID,Address,Content,EventTemplate,EventId
1897,Jul,7,21:58:03,calvisitor-10-105-160-85,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before <*> out.,e51f3740
1898,Jul,7,21:58:14,calvisitor-10-105-160-85,kernel,0,,"IOPMrootDomain: idle cancel, state 1","IOPMrootDomain: idle cancel, state <*>",f9fde445
1899,Jul,7,21:58:33,calvisitor-10-105-160-85,NeteaseMusic,17988,,21:58:33.765 ERROR:    177: timed out after 15.000s (0 0); mMajorChangePending=0,<*>:<*>:<*>.<*> <*>:    <*>: <*> <*> <*> <*>.<*> (<*> <*>); <*>=<*>,7df7861c
1900,Jul,7,21:59:08,calvisitor-10-105-160-85,kernel,0,,ARPT: 783790.553857: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:c6b3:1ff:fecd:467f,ARPT: <*>.<*>: <*>: <*>: <*> <*>: <*>:<*>:<*>:<*>:<*>:<*>:<*>:<*>,2fca6d06
1901,Jul,7,22:10:52,calvisitor-10-105-160-85,kernel,0,,ARPT: 783795.288172: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,ARPT: <*>.<*>: <*>::<*>: <*> Wake - Full Wake/ Dark Wake / Maintenance <*>,3b13c8b9
1902,Jul,7,22:11:54,calvisitor-10-105-160-85,QQ,10018,,button report: 0x8002be0,button <*>: <*>,1c76a58f
1903,Jul,7,22:24:31,calvisitor-10-105-160-85,sharingd,30299,,22:24:31.135 : BTLE scanner Powered On,<*>:<*>:<*>.<*> : <*> <*> <*> <*>,91cc4585
1904,Jul,7,22:32:31,calvisitor-10-105-160-85,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-08 05:32:31 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),UABestAppSuggestionManager-[notifyBestAppChanged type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:null:] (UASuggestedActionType) <*>=<*> (<*>)/(<*>) <*>=(when) <*>=<*>-<*>-<*> <*>:<*>:<*> +<*> <*>=<*> <*>=(<*>)/(<*>) (<*>.<*> #,53ed4d3d
1905,Jul,7,22:46:29,calvisitor-10-105-160-85,QQ,10018,,button report: 0x8002be0,button <*>: <*>,1c76a58f
1906,Jul,7,22:47:06,calvisitor-10-105-160-85,kernel,0,,"ARPT: 783991.995027: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10","ARPT: <*>.<*>: <*>: <*>: <*> <*>, <*> <*>, <*> <*>",c4aa92b1
1907,Jul,7,23:00:44,calvisitor-10-105-160-85,kernel,0,,"ARPT: 784053.579480: wl0: setup_keepalive: Local port: 59927, Remote port: 443","ARPT: <*>.<*>: <*>: <*>: <*> <*>: <*>, <*> <*>: <*>",54d24ad0
1908,Jul,7,23:00:46,calvisitor-10-105-160-85,kernel,0,,"ARPT: 784055.560270: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 5600,","ARPT: <*>.<*>: <*> <*>: <*>,  <*>: <*> <*>,  '<*>': <*>, '<*>': <*>,",353908f9
1909,Jul,7,23:14:23,calvisitor-10-105-160-85,kernel,0,,ARPT: 784117.089800: AirPort_Brcm43xx::powerChange: System Sleep,ARPT: <*>.<*>: <*>::<*>: <*> <*>,2b495bc8
1910,Jul,7,23:27:02,calvisitor-10-105-160-85,kernel,0,,ARPT: 784117.625615: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,ARPT: <*>.<*>: <*>: <*>: <*>-<*> <*> <*> on.,25a2230b
1911,Jul,7,23:38:27,calvisitor-10-105-160-85,kernel,0,,ARPT: 784178.158614: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],ARPT: <*>.<*>: <*>::<*>: <*>[<*>],64f6f3c3
1912,Jul,7,23:38:32,authorMacBook-Pro,kernel,0,,en0::IO80211Interface::postMessage bssid changed,en0::<*>::<*> <*> changed,b8cd2530
1913,Jul,8,00:30:39,authorMacBook-Pro,kernel,0,,in6_unlink_ifa: IPv6 address 0x77c911454f1523ab has no prefix,in6_unlink_ifa: IPv6 address <*> <*> <*> <*>,5fd68955
1914,Jul,8,00:30:47,authorMacBook-Pro,networkd,195,,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! QQ.10018 tc25805 123.151.137.106:80,NETClientConnection-[evaluateCrazyIvan46 CI46] Perform - <*> <*>! <*>.<*> <*> ,e2e12d17
1915,Jul,8,00:30:48,calvisitor-10-105-160-47,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,__73-[<*> <*>:<*>:<*>:<*>:]<*> <*> <*> <*> <*>,331d4de9
1916,Jul,8,00:44:20,calvisitor-10-105-160-47,kernel,0,,ARPT: 784287.966851: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],ARPT: <*>.<*>: <*>::<*>: <*>[<*>],64f6f3c3
1917,Jul,8,00:45:21,calvisitor-10-105-160-47,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = <*> <*> = <*>,ec5371e3
1918,Jul,8,00:47:42,calvisitor-10-105-160-47,kernel,0,,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3","USBMSC <*> (<*>-<*>): <*> <*> <*> <*>, <*>",39db207e
1919,Jul,8,00:58:14,calvisitor-10-105-160-47,kernel,0,,efi pagecount 72,efi pagecount <*>,b6db81a8
1920,Jul,8,01:51:46,calvisitor-10-105-160-47,kernel,0,,AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,AirPort: Link Down on en0. Reason <*> (<*> <*> <*> <*>).,f229f139
1921,Jul,8,01:51:50,authorMacBook-Pro,mDNSResponder,91,,mDNS_RegisterInterface: Frequent transitions for interface en0 (FE80:0000:0000:0000:C6B3:01FF:FECD:467F),mDNS_RegisterInterface: Frequent transitions <*> <*> en0 (FE80:<*>:<*>:<*>:<*>:<*>:<*>:<*>),09b088d0
1922,Jul,8,01:52:19,calvisitor-10-105-163-147,kernel,0,,ARPT: 784486.498066: wlc_dump_aggfifo:,ARPT: <*>.<*>: <*>:,e119e8d4
1923,Jul,8,01:52:19,calvisitor-10-105-163-147,corecaptured,38984,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,CCFile::captureLogRun(<*>) <*> <*>::<*>,6645629c
1924,Jul,8,01:52:20,calvisitor-10-105-163-147,corecaptured,38984,,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,CCIOReporterFormatter::<*> <*> out any previous subscriptions,be5f8344
1925,Jul,8,02:32:14,calvisitor-10-105-163-147,kernel,0,,Previous sleep cause: 5,Previous sleep cause: <*>,464477c4
1926,Jul,8,02:32:14,calvisitor-10-105-163-147,kernel,0,,**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- 0x3800 ****,BroadcomBluetoothHostControllerUSBTransport**** [start][Completed] -- matched (on Device <*>) -- ,59068ca2
1927,Jul,8,02:32:14,authorMacBook-Pro,networkd,195,,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x4 to 0x8000000000000000,nw_nat64_post_new_ifstate successfully changed <*> <*> <*> <*> to <*>,6d65a091
1928,Jul,8,02:32:17,authorMacBook-Pro,kernel,0,,en0: Supported channels 1 2 3 4 5 6 7 8 9 10 11 12 13 36 40 44 48 52 56 60 64 100 104 108 112 116 120 124 128 132 136 140 144 149 153 157 161 165,en0: Supported channels <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,f670aa66
1929,Jul,8,02:32:23,authorMacBook-Pro,networkd,195,,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x8000000000000000 to 0x4,nw_nat64_post_new_ifstate successfully changed <*> <*> <*> <*> to <*>,6d65a091
1930,Jul,8,02:32:46,calvisitor-10-105-162-175,corecaptured,38992,,"CCFile::captureLog Received Capture notice id: 1499506366.010075, reason = AuthFail:sts:5_rsn:0","CCFile::<*> <*> <*> <*> <*>: <*>.<*>, reason = AuthFail:sts:5_rsn:<*>",b758ad57
1931,Jul,8,02:32:46,calvisitor-10-105-162-175,corecaptured,38992,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-08_02,32,46.787931]-AirPortBrcm4360_Logs-004.txt, Current File [2017-07-08_02,32,46.787931]-AirPortBrcm4360_Logs-004.txt","CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>,<*>,<*>.<*>]-<*>-<*>.<*>, <*> <*> [<*>-<*>-<*>,<*>,<*>.<*>]-<*>-<*>.<*>",3101304d
1932,Jul,8,02:32:47,calvisitor-10-105-162-175,corecaptured,38992,,"CCFile::copyFile fileName is [2017-07-08_02,32,47.528554]-CCIOReporter-003.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-08_02,32,47.528554]-CCIOReporter-003.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-08_02,32,46.517498]=AssocFail:sts:2_rsn:0/OneStats//[2017-07-08_02,32,47.528554]-CCIOReporter-003.xml","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>.<*>]-<*>-<*>.<*>, <*> path:<*>[<*>-<*>-<*>,<*>,<*>.<*>]-<*>-<*>.<*>, <*> <*>:<*>[<*>-<*>-<*>,<*>,<*>.<*>]=<*>:<*>:<*>:<*>[<*>-<*>-<*>,<*>,<*>.<*>]-<*>-<*>.<*>",e69731ac
1933,Jul,8,03:12:46,calvisitor-10-105-162-175,kernel,0,,did discard act 12083 inact 17640 purgeable 20264 spec 28635 cleaned 0,did discard act <*> <*> <*> <*> <*> <*> <*> <*> <*>,a907e095
1934,Jul,8,03:12:46,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 25902 failed: 3 - No network route,tcp_connection_handle_connect_conditions_bad <*> failed: <*> - <*> <*> route,7c724972
1935,Jul,8,03:12:50,authorMacBook-Pro,kernel,0,,en0::IO80211Interface::postMessage bssid changed,en0::<*>::<*> <*> changed,b8cd2530
1936,Jul,8,03:13:06,calvisitor-10-105-162-108,corecaptured,38992,,"CCDataTap::profileRemoved, Owner: com.apple.iokit.IO80211Family, Name: AssociationEventHistory","CCDataTap::<*>, <*>: <*>, <*>: <*>",46b0bcd5
1937,Jul,8,03:13:21,calvisitor-10-105-162-108,kernel,0,,"ARPT: 784632.788065: wl0: Roamed or switched channel, reason #8, bssid 5c:50:15:36:bc:03, last RSSI -69","ARPT: <*>.<*>: <*>: <*> <*> <*> channel, reason #<*>, <*> <*>:<*>:<*>:<*>:<*>:<*>, <*> <*> -<*>",33948616
1938,Jul,8,03:13:24,calvisitor-10-105-162-108,QQ,10018,,"DB Error: 1 ""no such table: tb_c2cMsg_2909288299""","DB Error: <*> ""<*> <*> <*>: <*>""",9736c7ba
1939,Jul,8,03:29:10,calvisitor-10-105-162-108,kernel,0,,AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).,AirPort: Link Down on en0. Reason <*> (<*> <*> <*> <*>).,f229f139
1940,Jul,8,03:32:43,calvisitor-10-105-162-228,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,IOThunderboltSwitch<<*>>(<*>)::<*> - <*> <*> <*> <*> <*> = <*> <*> = <*> <*> = <*>,e0562617
1941,Jul,8,03:32:43,calvisitor-10-105-162-228,kernel,0,,**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- 0x8800 ****,BroadcomBluetoothHostControllerUSBTransport**** [start][Completed] -- matched (on Device <*>) -- ,59068ca2
1942,Jul,8,03:32:43,authorMacBook-Pro,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,NetworkAnalyticsEngine-[_writeJournalRecord fromCellFingerprint:key:<*>:<*>:<*>:<*>:<*>:] of the primary key failed Dropping. the journal record ,8fdd81ef
1943,Jul,8,03:32:46,authorMacBook-Pro,ntpd,207,,sigio_handler: sigio_handler_active != 1,sigio_handler: sigio_handler_active != <*>,94349d5a
1944,Jul,8,04:13:32,calvisitor-10-105-162-228,kernel,0,,Wake reason: ARPT (Network),Wake reason: ARPT (Network),ccdef586
1945,Jul,8,04:13:32,calvisitor-10-105-162-228,blued,85,,Host controller terminated,Host <*> terminated,7e12fbb6
1946,Jul,8,04:13:32,calvisitor-10-105-162-228,kernel,0,,[HID] [MT] AppleActuatorHIDEventDriver::start entered,HID[MT] [AppleActuatorHIDEventDriver] start::entered ,d38f5dfb
1947,Jul,8,04:13:32,authorMacBook-Pro,kernel,0,,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3","USBMSC <*> (<*>-<*>): <*> <*> <*> <*>, <*>",39db207e
1948,Jul,8,04:13:39,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Evaluating,Captive: CNPluginHandler en0: <*>,832283b9
1949,Jul,8,04:13:39,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Authenticated,Captive: CNPluginHandler en0: <*>,832283b9
1950,Jul,8,04:16:14,calvisitor-10-105-161-176,kernel,0,,hibernate_setup(0) took 8471 ms,hibernate_setup(<*>) took <*> <*>,1707ebee
1951,Jul,8,04:16:14,authorMacBook-Pro,kernel,0,,in6_unlink_ifa: IPv6 address 0x77c911454f1528eb has no prefix,in6_unlink_ifa: IPv6 address <*> <*> <*> <*>,5fd68955
1952,Jul,8,04:16:14,authorMacBook-Pro,networkd,195,,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc25995 121.51.36.148:443,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke <*> - <*> <*> <*>! <*>.<*> <*> <*>,12fc3081
1953,Jul,8,04:16:15,authorMacBook-Pro,kernel,0,,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0","Setting BTCoex Config: enable_2G:<*>, <*>:<*>, <*>:<*>, <*>:<*>",94cb9932
1954,Jul,8,04:16:21,calvisitor-10-105-161-176,QQ,10018,,button report: 0x8002bdf,button <*>: <*>,1c76a58f
1955,Jul,8,04:16:21,calvisitor-10-105-161-176,QQ,10018,,FA||Url||taskID[2019353853] dealloc,FA||<*>||<*>[<*>] <*>,09e4793b
1956,Jul,8,04:18:45,calvisitor-10-105-161-176,blued,85,,[BluetoothHIDDeviceController]ERROR: Could not find the disconnected object,BluetoothHIDDeviceController[ERROR]Could: not <*> the disconnected <*> ,23e3000d
1957,Jul,8,04:18:45,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Inactive,Captive: CNPluginHandler en0: Inactive,5657cd9b
1958,Jul,8,04:19:18,calvisitor-10-105-161-176,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,IO80211AWDLPeerManager::<*> <*> the AWDL operation mode <*> SUSPENDED to AUTO,d534a1d2
1959,Jul,8,04:54:03,calvisitor-10-105-161-176,kernel,0,,**** [IOBluetoothHostControllerUSBTransport][start] -- completed -- result = TRUE -- 0x2800 ****,IOBluetoothHostControllerUSBTransport**** [start][completed] -- result -- TRUE = <*> -- ,9ab1b1dc
1960,Jul,8,04:54:12,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 26042 failed: 3 - No network route,tcp_connection_handle_connect_conditions_bad <*> failed: <*> - <*> <*> route,7c724972
1961,Jul,8,05:34:31,calvisitor-10-105-160-181,kernel,0,,ARPT: 785104.988856: AirPort_Brcm43xx::syncPowerState: WWEN[enabled],ARPT: <*>.<*>: <*>::<*>: <*>[<*>],64f6f3c3
1962,Jul,8,05:34:31,calvisitor-10-105-160-181,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::<*> - <*> = <*>,2ae4e34c
1963,Jul,8,05:34:31,calvisitor-10-105-160-181,kernel,0,,hibernate_machine_init reading,hibernate_machine_init reading,164db6d5
1964,Jul,8,05:34:31,calvisitor-10-105-160-181,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::<*> - <*> = <*>,2ae4e34c
1965,Jul,8,05:34:31,calvisitor-10-105-160-181,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,AppleThunderboltGenericHAL::<*> - <*> - took <*> <*>,e0c33827
1966,Jul,8,05:34:31,calvisitor-10-105-160-181,blued,85,,[BluetoothHIDDeviceController]ERROR: Could not find the disconnected object,BluetoothHIDDeviceController[ERROR]Could: not <*> the disconnected <*> ,23e3000d
1967,Jul,8,05:34:44,calvisitor-10-105-162-124,configd,53,,"setting hostname to ""calvisitor-10-105-162-124.calvisitor.1918.berkeley.edu""","setting hostname to ""<*>""",977e36ef
1968,Jul,8,05:51:55,calvisitor-10-105-162-124,kernel,0,,hibernate image path: /var/vm/sleepimage,hibernate image path: <*>,93effc93
1969,Jul,8,05:51:55,calvisitor-10-105-162-124,kernel,0,,efi pagecount 72,efi pagecount <*>,b6db81a8
1970,Jul,8,05:51:55,calvisitor-10-105-162-124,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::<*> - <*> = <*>,2ae4e34c
1971,Jul,8,05:51:55,calvisitor-10-105-162-124,kernel,0,,hibernate_teardown_pmap_structs done: last_valid_compact_indx 315096,hibernate_teardown_pmap_structs done: last_valid_compact_indx <*>,f2b041a7
1972,Jul,8,05:52:04,authorMacBook-Pro,Mail,11203,,Unrecognized XSSimpleTypeDefinition: OneOff,Unrecognized <*>: <*>,be444260
1973,Jul,8,05:52:07,calvisitor-10-105-162-124,kernel,0,,vm_compressor_fastwake_warmup completed - took 12461 msecs,vm_compressor_fastwake_warmup completed - took <*> <*>,3d7daced
1974,Jul,8,05:55:23,authorMacBook-Pro,corecaptured,39090,,"CCFile::captureLog Received Capture notice id: 1499518522.558304, reason = AssocFail:sts:2_rsn:0","CCFile::<*> <*> <*> <*> <*>: <*>.<*>, reason = AssocFail:sts:2_rsn:<*>",6be83dad
1975,Jul,8,05:56:40,authorMacBook-Pro,corecaptured,39090,,"CCFile::copyFile fileName is [2017-07-08_05,55,23.694116]-io80211Family-002.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-08_05,55,23.694116]-io80211Family-002.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-08_05,56,40.163377]=AssocFail:sts:2_rsn:0/IO80211AWDLPeerManager//[2017-07-08_05,55,23.694116]-io80211Family-002.pcapng","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>.<*>]-<*>-<*>.<*>, <*> path:<*>[<*>-<*>-<*>,<*>,<*>.<*>]-<*>-<*>.<*>, <*> <*>:<*>[<*>-<*>-<*>,<*>,<*>.<*>]=<*>:<*>:<*>:<*>[<*>-<*>-<*>,<*>,<*>.<*>]-<*>-<*>.<*>",e69731ac
1976,Jul,8,05:56:47,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Authenticated,Captive: CNPluginHandler en0: <*>,832283b9
1977,Jul,8,05:56:53,calvisitor-10-105-162-124,WeChat,24144,,jemmytest,jemmytest,b55176d9
1978,Jul,8,06:02:25,calvisitor-10-105-162-124,com.apple.AddressBook.ContactsAccountsService,289,,"[Accounts] Current connection, <NSXPCConnection: 0x7fda72614240> connection from pid 30318, doesn't have account access.","Accounts[Current] connection NSXPCConnection, <<*>: <*>> <*> <*> <*> <*>, <*>'<*> <*> <*> ",3dd95912
1979,Jul,8,06:11:14,calvisitor-10-105-162-124,secd,276,,"securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}","securityd_xpc_dictionary_handler cloudd[<*>] <*> Error Domain=NSOSStatusErrorDomain Code=-<*> ""<*> <*> <*> <*>"" (<*>: <*> <*> user parameter list) UserInfo={NSDescription=query missing class name}",6109c87c
1980,Jul,8,06:11:46,calvisitor-10-105-162-124,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before <*> out.,e51f3740
1981,Jul,8,06:22:47,calvisitor-10-105-162-124,WeChat,24144,,"Unable to simultaneously satisfy constraints: ( ""<NSAutoresizingMaskLayoutConstraint:0x7f9d574e5370 h=-&- v=-&- V:[NSScrollView:0x7f9d64abe480]-(11)-|   (Names: '|':NSView:0x7f9d6a9cc340 )>"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d7561a270 h=-&- v=-&- V:|-(45)-[NSScrollView:0x7f9d64abe480]   (Names: '|':NSView:0x7f9d6a9cc340 )>"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d6aa2cf10 h=-&- v=--& V:[NSView:0x7f9d53160e30(0)]>"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d75652870 h=-&- v=-&- V:|-(0)-[NSView:0x7f9d6a9cc340]   (Names: '|':NSView:0x7f9d53160e30 )>"", ""<NSAutoresizingMaskLayoutConstraint:0x7f9d77ef8f50 h=-&- v=-&- V:[NSView:0x7f9d6a9cc340]-(0)-|   (Names: '|':NSView:0x7f9d53160e30 )>"" )  Will attempt to recover by breaking constraint <NSAutoresizingMaskLayoutConstraint:0x7f9d7561a270 h=-&- v=-&- V:|-(45)-[NSScrollView:0x7f9d64abe480]   (Names: '|':NSView:0x7f9d6a9cc340 )>  Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens.  And/or, break on objc_exception_throw to catch this in the debugger.","Unable <*> <*> <*> <*>: ( ""<<*>:<*> <*>=-&- <*>=-&- <*>:[<*>:<*>]-(<*>)-|   (<*>: '|':<*>:<*> )>"", ""<<*>:<*> <*>=-&- <*>=-&- <*>:|-(<*>)-[<*>:<*>]   (<*>: '|':<*>:<*> )>"", ""<<*>:<*> <*>=-&- <*>=--& <*>:[<*>:<*>(<*>)]>"", ""<<*>:<*> <*>=-&- <*>=-&- <*>:|-(<*>)-[<*>:<*>]   (<*>: '|':<*>:<*> )>"", ""<<*>:<*> <*>=-&- <*>=-&- <*>:[<*>:<*>]-(<*>)-|   (<*>: '|':<*>:<*> )>"" )  <*> <*> <*> <*> <*> <*> <*> <<*>:<*> <*>=-&- <*>=-&- <*>:|-(<*>)-[<*>:<*>]   (<*>: '|':<*>:<*> )>  <*> <*> <*> <*> <*> <*> <*> <*> -[<*> <*>:] <*> <*> <*> <*> <*>.  <*>/<*>, <*> <*> <*> <*> <*> <*> <*> <*> <*>.",afe60231
