LineId,Time,Component,Pid,Content,EventId,EventTemplate,ParameterList
1898,20171224-0:10:9:443,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,cbcd504a,calculateAltitudeWithCache <*>,"['t', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '0']"
1899,20171224-0:10:10:137,Step_LSC,30002312,onStandStepChanged 3786,93067dc4,onStandStepChanged <*>,"['3', '7', '8', '6']"
1900,20171224-0:10:10:148,Step_LSC,30002312,onExtend:1514045410000 0 0 0,fed117f9,onExtend:15140<*>000 0 0 <*>,"['45410', '0']"
1901,20171224-0:10:10:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045340000##0##549659##8661##16256##34053757,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514045340000##0##549659##8661##16256##34053757']"
1902,20171224-0:10:10:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34054759,NONE,NONE,[]
1903,20171224-0:10:10:446,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,['0']
1904,20171224-0:10:10:446,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,cbcd504a,calculateAltitudeWithCache <*>,"['t', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '0']"
1905,20171224-0:10:42:137,Step_LSC,30002312,onStandStepChanged 3786,93067dc4,onStandStepChanged <*>,"['3', '7', '8', '6']"
1906,20171224-0:10:42:149,Step_LSC,30002312,onExtend:1514045442000 0 0 5,fed117f9,onExtend:15140<*>000 0 0 <*>,"['45442', '5']"
1907,20171224-0:10:42:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045340000##0##549659##8661##16256##34054759,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514045340000##0##549659##8661##16256##34054759']"
1908,20171224-0:10:42:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34086757,NONE,NONE,[]
1909,20171224-0:10:42:445,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,['0']
1910,20171224-0:10:42:445,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,cbcd504a,calculateAltitudeWithCache <*>,"['t', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '0']"
1911,20171224-0:10:43:138,Step_LSC,30002312,onStandStepChanged 3786,93067dc4,onStandStepChanged <*>,"['3', '7', '8', '6']"
1912,20171224-0:10:43:153,Step_LSC,30002312,onExtend:1514045443000 0 0 0,fed117f9,onExtend:15140<*>000 0 0 <*>,"['45443', '0']"
1913,20171224-0:10:43:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045340000##0##549659##8661##16256##34086757,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514045340000##0##549659##8661##16256##34086757']"
1914,20171224-0:10:43:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34087759,NONE,NONE,[]
1915,20171224-0:10:43:447,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,['0']
1916,20171224-0:10:43:448,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,cbcd504a,calculateAltitudeWithCache <*>,"['t', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '0']"
1917,20171224-0:11:0:122,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1918,20171224-0:11:56:143,Step_LSC,30002312,onStandStepChanged 3786,93067dc4,onStandStepChanged <*>,"['3', '7', '8', '6']"
1919,20171224-0:11:56:151,Step_LSC,30002312,onExtend:1514045516000 0 0 5,fed117f9,onExtend:15140<*>000 0 0 <*>,"['45516', '5']"
1920,20171224-0:11:56:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045340000##0##549659##8661##16256##34087759,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514045340000##0##549659##8661##16256##34087759']"
1921,20171224-0:11:56:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045400000##0##549659##8661##16256##34160765,NONE,NONE,[]
1922,20171224-0:11:56:453,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,['0']
1923,20171224-0:11:56:454,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,cbcd504a,calculateAltitudeWithCache <*>,"['t', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '0']"
1924,20171224-0:11:57:141,Step_LSC,30002312,onStandStepChanged 3786,93067dc4,onStandStepChanged <*>,"['3', '7', '8', '6']"
1925,20171224-0:11:57:149,Step_LSC,30002312,onExtend:1514045517000 0 0 0,fed117f9,onExtend:15140<*>000 0 0 <*>,"['45517', '0']"
1926,20171224-0:11:57:442,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045400000##0##549659##8661##16256##34160765,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514045400000##0##549659##8661##16256##34160765']"
1927,20171224-0:11:57:443,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045400000##0##549659##8661##16256##34161762,NONE,NONE,[]
1928,20171224-0:11:57:449,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,['0']
1929,20171224-0:11:57:450,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,cbcd504a,calculateAltitudeWithCache <*>,"['t', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '0']"
1930,20171224-0:12:0:138,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1931,20171224-0:13:0:151,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1932,20171224-0:14:0:160,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1933,20171224-0:15:0:147,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1934,20171224-0:15:52:983,Step_LSC,30002312,onStandStepChanged 3786,93067dc4,onStandStepChanged <*>,"['3', '7', '8', '6']"
1935,20171224-0:15:52:990,Step_LSC,30002312,onExtend:1514045753000 0 0 0,fed117f9,onExtend:15140<*>000 0 0 <*>,"['45753', '0']"
1936,20171224-0:15:53:285,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045400000##0##549659##8661##16256##34161762,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514045400000##0##549659##8661##16256##34161762']"
1937,20171224-0:15:53:286,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045640000##0##549659##8661##16256##34397604,NONE,NONE,[]
1938,20171224-0:15:53:292,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,['0']
1939,20171224-0:15:53:292,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,cbcd504a,calculateAltitudeWithCache <*>,"['t', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '0']"
1940,20171224-0:16:0:149,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1941,20171224-0:17:0:126,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1942,20171224-0:18:0:103,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1943,20171224-0:19:0:137,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1944,20171224-0:20:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1945,20171224-0:21:0:131,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1946,20171224-0:22:0:135,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1947,20171224-0:23:0:141,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1948,20171224-0:24:0:114,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1949,20171224-0:25:0:132,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1950,20171224-0:25:16:137,Step_LSC,30002312,onStandStepChanged 3786,93067dc4,onStandStepChanged <*>,"['3', '7', '8', '6']"
1951,20171224-0:25:16:146,Step_LSC,30002312,onExtend:1514046316000 0 0 5,fed117f9,onExtend:15140<*>000 0 0 <*>,"['46316', '5']"
1952,20171224-0:25:16:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045640000##0##549659##8661##16256##34397604,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514045640000##0##549659##8661##16256##34397604']"
1953,20171224-0:25:16:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514046240000##0##549659##8661##16256##34960758,NONE,NONE,[]
1954,20171224-0:25:16:445,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,['0']
1955,20171224-0:25:16:445,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,cbcd504a,calculateAltitudeWithCache <*>,"['t', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '0']"
1956,20171224-0:25:17:137,Step_LSC,30002312,onStandStepChanged 3786,93067dc4,onStandStepChanged <*>,"['3', '7', '8', '6']"
1957,20171224-0:25:17:149,Step_LSC,30002312,onExtend:1514046317000 0 0 0,fed117f9,onExtend:15140<*>000 0 0 <*>,"['46317', '0']"
1958,20171224-0:25:17:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514046240000##0##549659##8661##16256##34960758,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514046240000##0##549659##8661##16256##34960758']"
1959,20171224-0:25:17:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514046240000##0##549659##8661##16256##34961757,NONE,NONE,[]
1960,20171224-0:25:17:445,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,['0']
1961,20171224-0:25:17:445,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,cbcd504a,calculateAltitudeWithCache <*>,"['t', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '0']"
1962,20171224-0:26:0:114,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1963,20171224-0:27:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1964,20171224-0:28:0:83,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1965,20171224-0:28:25:151,Step_LSC,30002312,onStandStepChanged 3786,93067dc4,onStandStepChanged <*>,"['3', '7', '8', '6']"
1966,20171224-0:28:25:159,Step_LSC,30002312,onExtend:1514046505000 0 0 5,fed117f9,onExtend:15140<*>000 0 0 <*>,"['46505', '5']"
1967,20171224-0:28:25:453,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514046240000##0##549659##8661##16256##34961757,0abafcf6,<*> <*> = <*>,"['getTodayTotalDetailSteps ', '1514046240000##0##549659##8661##16256##34961757']"
1968,20171224-0:28:25:454,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514046420000##0##549659##8661##16256##35149773,NONE,NONE,[]
1969,20171224-0:28:25:461,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,ec91e8ec,calculateCaloriesWithCache totalCalories=<*>,['0']
1970,20171224-0:28:25:461,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,cbcd504a,calculateAltitudeWithCache <*>,"['t', 'o', 't', 'a', 'l', 'A', 'l', 't', 'i', 't', 'u', 'd', 'e', '=', '0']"
1971,20171224-0:28:48:963,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,NONE,NONE,[]
1972,20171224-0:31:52:120,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1973,20171224-0:32:28:791,HiH_HiSyncControl,30002312,startTimer start autoSync,NONE,NONE,[]
1974,20171224-0:32:28:797,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=1, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",0abafcf6,<*> <*> = <*>,"['startSync hiSyncOption ', 'HiSyncOption{syncAction=1, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1']"
1975,20171224-0:32:28:799,HiH_HiSyncControl,30002312,"checkCurrentDay a new day comes , reset basicSyncCondition, currentDay is 20171224 oldDay is 20171223",NONE,NONE,[]
1976,20171224-0:32:28:800,HiH_HiSyncControl,30002312,stepSyncOrNot appSynTimes is 0,NONE,NONE,[]
1977,20171224-0:32:28:803,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open,NONE,NONE,[]
1978,20171224-0:32:28:804,HiH_HiSyncControl,30002312,"initDataPrivacy the dataPrivacy switch is open, start push health data!",NONE,NONE,[]
1979,20171224-0:32:28:804,HiH_,30002312,initDataPrivacy the dataPrivacy is true,NONE,NONE,[]
1980,20171224-0:32:28:805,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!",NONE,NONE,[]
1981,20171224-0:32:28:806,HiH_,30002312,initUserPrivacy the userPrivacy is true,NONE,NONE,[]
1982,20171224-0:32:28:806,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version,NONE,NONE,[]
1983,20171224-0:32:28:806,HiH_HiBroadcastUtil,30002312,sendSyncFailedBroadcast,NONE,NONE,[]
1984,20171224-0:32:41:114,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1985,20171224-0:37:23:74,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
1986,20171224-0:38:23:301,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
